Property_ID,Area_sqft,Bedrooms,Bathrooms,Price,Location
2976,2532.0,1.0,3,5859122,Hyderabad
2977,3894.0,,4,15009125,Chennai
2978,2357.0,1.0,2,17356513,Vijayawada
2979,1716.0,3.0,3,17516142,Hyderabad
2980,3167.0,3.0,3,5808368,Chennai
2981,4099.0,1.0,3,5443183,Hyderabad
2982,1092.0,5.0,3,23091195,Chennai
2983,,3.0,1,21058484,Hyderabad
2984,1219.0,1.0,2,24500775,Vijayawada
2985,3832.0,5.0,2,7452521,Mumbai
2986,4423.0,3.0,4,12952553,Hyderabad
2987,2980.0,,1,17155665,Mumbai
2988,2146.0,4.0,4,6921211,Hyderabad
2989,4163.0,4.0,3,24194295,Vijayawada
2990,2205.0,5.0,4,19431488,Mumbai
2991,4352.0,3.0,3,1773591,Chennai
2992,2490.0,1.0,3,23638050,Hyderabad
2993,1875.0,2.0,2,3683721,Hyderabad
2994,3343.0,1.0,2,1737963,Chennai
2995,3093.0,2.0,2,22305270,Vijayawada
2996,956.0,2.0,2,8485012,Bangalore
2997,1469.0,3.0,2,12925633,Hyderabad
2998,1485.0,5.0,1,23221897,Chennai
2999,,1.0,2,6766440,Bangalore
3000,1883.0,5.0,4,20115258,Hyderabad
3001,1219.0,4.0,3,16311305,Mumbai
3002,1482.0,3.0,2,15748225,Chennai
3003,1396.0,3.0,1,13561863,Mumbai
3004,4242.0,4.0,4,12464464,Vijayawada
3005,4025.0,1.0,4,7059011,Bangalore
3006,1896.0,4.0,3,7257662,Chennai
3007,844.0,1.0,4,3265040,Hyderabad
3008,3495.0,2.0,4,3880232,Hyderabad
3009,1529.0,3.0,4,10770573,Bangalore
3010,1119.0,1.0,4,12350173,Mumbai
3011,3812.0,5.0,1,2345377,Mumbai
3012,3009.0,5.0,3,15399012,Chennai
3013,607.0,3.0,2,11642842,Chennai
3014,3125.0,4.0,4,2105109,Mumbai
3015,4023.0,4.0,1,18424431,Chennai
3016,2619.0,1.0,3,12821936,Mumbai
3017,4882.0,4.0,2,11256659,Bangalore
3018,4267.0,3.0,3,14699751,Chennai
3019,4271.0,1.0,1,18078887,Mumbai
3020,,2.0,1,13105855,Chennai
3021,685.0,4.0,1,8990282,Hyderabad
3022,3715.0,4.0,4,20466894,Hyderabad
3023,4832.0,1.0,1,12716977,Vijayawada
3024,3068.0,5.0,2,3788421,Mumbai
3025,4219.0,4.0,4,2021291,Vijayawada
3026,2236.0,3.0,3,1798510,Mumbai
3027,4183.0,4.0,2,6140475,Chennai
3028,,2.0,4,1599830,Mumbai
3029,3926.0,4.0,1,14844485,Hyderabad
3030,2818.0,5.0,3,11954961,Chennai
3031,2817.0,4.0,1,24348439,Hyderabad
3032,2969.0,1.0,2,17574206,Chennai
3033,4238.0,4.0,2,15044712,Mumbai
3034,3103.0,5.0,4,21183591,Mumbai
3035,1543.0,1.0,2,2819021,Hyderabad
3036,3437.0,3.0,3,23646962,Bangalore
3037,3260.0,1.0,4,19429415,Mumbai
3038,3536.0,2.0,3,20866113,Bangalore
3039,4547.0,1.0,1,14644094,Chennai
3040,2276.0,3.0,3,23438274,Bangalore
3041,1796.0,4.0,3,19872380,Hyderabad
3042,,1.0,2,18919529,Vijayawada
3043,3387.0,1.0,1,10311309,Vijayawada
3044,2061.0,1.0,2,13941373,Hyderabad
3045,3918.0,1.0,1,13074621,Vijayawada
3046,1266.0,3.0,1,17950555,Hyderabad
3047,2776.0,5.0,3,6860593,Mumbai
3048,4343.0,5.0,2,4170111,Bangalore
3049,1200.0,1.0,3,3977512,Vijayawada
3050,3252.0,3.0,3,22229646,Mumbai
3051,4424.0,3.0,3,21018526,Vijayawada
3052,4506.0,1.0,1,6870777,Chennai
3053,1579.0,2.0,2,21144182,Hyderabad
3054,3051.0,1.0,2,12745002,Hyderabad
3055,1228.0,2.0,3,3407273,Mumbai
3056,2229.0,,1,16191235,Chennai
3057,4296.0,2.0,2,13507035,Bangalore
3058,4030.0,2.0,4,14531293,Chennai
3059,4274.0,1.0,2,12035708,Chennai
3060,4529.0,2.0,3,12544773,Bangalore
3061,3365.0,4.0,4,7149396,Bangalore
3062,4969.0,5.0,1,10800940,Chennai
3063,715.0,3.0,4,3681752,Vijayawada
3064,2603.0,2.0,4,18412729,Vijayawada
3065,1292.0,2.0,3,9999923,Chennai
3066,3762.0,3.0,2,5582564,Vijayawada
3067,1705.0,2.0,1,6238707,Bangalore
3068,,3.0,4,13658029,Bangalore
3069,2761.0,1.0,3,24131788,Vijayawada
3070,753.0,4.0,2,17663853,Bangalore
3071,4299.0,4.0,4,5387239,Hyderabad
3072,4386.0,5.0,3,18946191,Bangalore
3073,1664.0,2.0,3,11572142,Chennai
3074,4800.0,5.0,3,12028498,Mumbai
3075,2513.0,1.0,1,24286752,Vijayawada
3076,1816.0,4.0,2,1632053,Vijayawada
3077,3001.0,1.0,4,6932561,Bangalore
3078,2372.0,1.0,2,22431303,Bangalore
3079,2560.0,2.0,2,16523874,Mumbai
3080,3380.0,1.0,4,11807967,Mumbai
3081,3471.0,4.0,2,24446166,Chennai
3082,1260.0,,1,7227961,Hyderabad
3083,3235.0,4.0,4,16691865,Chennai
3084,2929.0,2.0,4,18287944,Vijayawada
3085,4554.0,4.0,3,6586588,Bangalore
3086,3050.0,3.0,2,24390439,Chennai
3087,1732.0,5.0,4,12103376,Bangalore
3088,,3.0,4,20592790,Bangalore
3089,2638.0,3.0,1,4419798,Chennai
3090,2779.0,2.0,3,10927575,Chennai
3091,,1.0,4,4339593,Mumbai
3092,1473.0,3.0,1,6549144,Hyderabad
3093,683.0,,4,12282007,Mumbai
3094,,1.0,4,23745973,Hyderabad
3095,3275.0,4.0,4,2561999,Chennai
3096,3780.0,4.0,1,21072533,Hyderabad
3097,4916.0,1.0,2,5691533,Vijayawada
3098,4575.0,1.0,4,5434147,Mumbai
3099,1991.0,4.0,4,9951587,Mumbai
3100,3818.0,2.0,2,24344125,Mumbai
3101,4807.0,5.0,4,24652577,Bangalore
3102,1214.0,5.0,3,15814716,Bangalore
3103,3571.0,2.0,4,11014154,Chennai
3104,4165.0,1.0,3,20438173,Chennai
3105,4176.0,4.0,2,22591299,Bangalore
3106,870.0,5.0,1,3021876,Mumbai
3107,4666.0,4.0,2,6104156,Bangalore
3108,3068.0,2.0,4,24152116,Hyderabad
3109,1990.0,4.0,3,16669027,Mumbai
3110,3954.0,2.0,1,6426528,Bangalore
3111,4735.0,1.0,4,1896605,Chennai
3112,,2.0,1,23638201,Bangalore
3113,3183.0,2.0,1,8964567,Vijayawada
3114,4673.0,5.0,4,17500242,Bangalore
3115,3675.0,4.0,2,11529953,Mumbai
3116,4506.0,5.0,4,6293480,Bangalore
3117,889.0,3.0,4,14683222,Chennai
3118,3080.0,2.0,2,22014860,Hyderabad
3119,3852.0,3.0,3,18210511,Vijayawada
3120,878.0,5.0,4,17396239,Mumbai
3121,3524.0,4.0,1,9434968,Chennai
3122,1180.0,5.0,4,14775944,Vijayawada
3123,853.0,4.0,4,9606954,Bangalore
3124,4876.0,4.0,1,6219704,Vijayawada
3125,1424.0,1.0,2,10379100,Hyderabad
3126,4432.0,2.0,3,17710873,Vijayawada
3127,1299.0,5.0,3,13869123,Vijayawada
3128,1980.0,4.0,1,5769865,Bangalore
3129,4496.0,5.0,2,17393794,Bangalore
3130,2273.0,5.0,4,6336773,Mumbai
3131,3327.0,4.0,4,6279074,Bangalore
3132,3756.0,3.0,4,15734874,Vijayawada
3133,3988.0,2.0,4,14992322,Hyderabad
3134,4907.0,,4,19267271,Bangalore
3135,983.0,1.0,1,14416302,Mumbai
3136,941.0,1.0,4,16308722,Mumbai
3137,2587.0,1.0,4,10433863,Vijayawada
3138,4659.0,2.0,2,17185008,Bangalore
3139,3709.0,3.0,4,17515040,Bangalore
3140,4682.0,2.0,3,12699468,Mumbai
3141,3398.0,2.0,1,13976892,Bangalore
3142,3840.0,2.0,1,8706009,Vijayawada
3143,2588.0,2.0,1,7479212,Hyderabad
3144,4014.0,3.0,3,22165655,Vijayawada
3145,,1.0,4,24387260,Bangalore
3146,905.0,5.0,1,10627593,Vijayawada
3147,4213.0,1.0,3,7775589,Chennai
3148,3349.0,1.0,2,22947876,Chennai
3149,1735.0,5.0,4,21818666,Bangalore
3150,805.0,2.0,3,7889576,Bangalore
3151,4050.0,3.0,4,24196165,Hyderabad
3152,4411.0,3.0,2,4311047,Vijayawada
3153,4222.0,,3,17535624,Hyderabad
3154,4199.0,5.0,4,23765608,Bangalore
3155,3151.0,4.0,3,14142233,Bangalore
3156,4908.0,2.0,1,17463495,Mumbai
3157,909.0,1.0,4,2736236,Hyderabad
3158,3308.0,3.0,3,5304178,Bangalore
3159,2591.0,5.0,1,11258559,Chennai
3160,871.0,5.0,2,11745168,Mumbai
3161,4242.0,1.0,4,5920047,Vijayawada
3162,4686.0,4.0,4,21634243,Mumbai
3163,2422.0,3.0,2,8814257,Vijayawada
3164,3873.0,1.0,1,13985581,Chennai
3165,4949.0,4.0,2,13318141,Vijayawada
3166,1120.0,5.0,4,9012129,Hyderabad
3167,1576.0,2.0,3,14482220,Vijayawada
3168,4322.0,,1,20278970,Vijayawada
3169,4151.0,3.0,1,4253082,Mumbai
3170,4705.0,4.0,1,12915348,Chennai
3171,3373.0,1.0,2,17032339,Vijayawada
3172,3152.0,5.0,2,5099696,Hyderabad
3173,3432.0,4.0,3,21754366,Mumbai
3174,4507.0,2.0,3,20244061,Chennai
3175,752.0,2.0,1,19976435,Chennai
3176,3564.0,2.0,3,19564132,Bangalore
3177,3516.0,4.0,2,23806438,Hyderabad
3178,3400.0,5.0,3,9949809,Mumbai
3179,2352.0,3.0,2,24904087,Mumbai
3180,3210.0,1.0,3,24781482,Hyderabad
3181,4475.0,3.0,4,3513279,Chennai
3182,1704.0,5.0,2,15536081,Vijayawada
3183,3136.0,3.0,4,10623801,Hyderabad
3184,4799.0,4.0,2,21276027,Mumbai
3185,4454.0,2.0,3,23620449,Hyderabad
3186,,5.0,4,5419059,Chennai
3187,2514.0,5.0,3,23914975,Bangalore
3188,3672.0,3.0,2,18447532,Bangalore
3189,1606.0,4.0,4,17155959,Vijayawada
3190,1006.0,3.0,1,2363996,Vijayawada
3191,766.0,3.0,3,15085775,Chennai
3192,1108.0,5.0,2,11083333,Vijayawada
3193,2261.0,3.0,4,12698969,Bangalore
3194,4264.0,2.0,3,15413263,Chennai
3195,4089.0,3.0,4,12446422,Chennai
3196,1280.0,2.0,3,6514236,Chennai
3197,,5.0,3,22792579,Hyderabad
3198,2720.0,4.0,3,21329249,Vijayawada
3199,4957.0,2.0,4,9834206,Mumbai
3200,1963.0,4.0,4,6583496,Bangalore
3201,1931.0,4.0,3,10177649,Vijayawada
3202,2892.0,2.0,1,22048871,Bangalore
3203,2138.0,5.0,1,21534062,Vijayawada
3204,4008.0,1.0,1,7062344,Mumbai
3205,1160.0,4.0,2,5373680,Bangalore
3206,1699.0,4.0,1,6549025,Mumbai
3207,,5.0,4,4153381,Bangalore
3208,774.0,5.0,1,8546492,Hyderabad
3209,2756.0,3.0,4,14228218,Hyderabad
3210,2830.0,5.0,2,20679537,Bangalore
3211,4887.0,,4,10429343,Bangalore
3212,4760.0,2.0,4,7283881,Mumbai
3213,4520.0,1.0,4,8706757,Chennai
3214,2097.0,3.0,1,9631322,Bangalore
3215,4454.0,2.0,3,4303627,Vijayawada
3216,3771.0,1.0,4,6696816,Vijayawada
3217,,1.0,1,18337050,Vijayawada
3218,1751.0,1.0,1,24126444,Hyderabad
3219,968.0,2.0,1,8713499,Mumbai
3220,642.0,3.0,3,24980745,Hyderabad
3221,2507.0,3.0,3,9730362,Vijayawada
3222,4090.0,1.0,3,9762900,Bangalore
3223,3135.0,2.0,3,7195265,Vijayawada
3224,,1.0,2,11089334,Bangalore
3225,3473.0,5.0,3,21161669,Mumbai
3226,2424.0,3.0,3,3768299,Chennai
3227,1893.0,4.0,3,2642252,Bangalore
3228,3986.0,1.0,4,24048043,Hyderabad
3229,3572.0,5.0,4,21852530,Vijayawada
3230,4522.0,,3,19170536,Vijayawada
3231,1592.0,2.0,2,9422505,Vijayawada
3232,2986.0,3.0,4,22064368,Bangalore
3233,2840.0,2.0,1,20847505,Mumbai
3234,2076.0,2.0,4,17403463,Bangalore
3235,4007.0,1.0,1,18268424,Hyderabad
3236,989.0,1.0,4,20510571,Vijayawada
3237,1599.0,,3,17361070,Bangalore
3238,2455.0,5.0,4,12601198,Vijayawada
3239,1258.0,3.0,3,2999163,Hyderabad
3240,3363.0,4.0,3,8725206,Chennai
3241,4263.0,2.0,4,5473369,Chennai
3242,2081.0,2.0,1,14388043,Chennai
3243,4331.0,1.0,1,6326616,Vijayawada
3244,1051.0,5.0,4,4106894,Bangalore
3245,3075.0,1.0,3,10455216,Vijayawada
3246,3822.0,4.0,1,22744965,Mumbai
3247,2137.0,3.0,2,20580491,Bangalore
3248,,3.0,3,14306322,Hyderabad
3249,1482.0,5.0,4,20500928,Chennai
3250,4668.0,1.0,3,20265268,Bangalore
3251,3166.0,1.0,2,20686969,Bangalore
3252,3877.0,4.0,2,18914893,Chennai
3253,974.0,3.0,1,20640704,Hyderabad
3254,4297.0,1.0,2,2302560,Vijayawada
3255,3662.0,5.0,3,12008596,Vijayawada
3256,3850.0,3.0,1,15418469,Bangalore
3257,712.0,4.0,2,6335620,Chennai
3258,3797.0,5.0,1,15416410,Mumbai
3259,2978.0,2.0,1,18646841,Hyderabad
3260,2524.0,4.0,4,2703880,Vijayawada
3261,739.0,5.0,1,21611282,Hyderabad
3262,2024.0,1.0,1,17757710,Hyderabad
3263,3549.0,2.0,2,17683052,Hyderabad
3264,3768.0,4.0,3,7424555,Chennai
3265,1116.0,1.0,3,18549412,Chennai
3266,3216.0,2.0,2,3354529,Chennai
3267,1487.0,3.0,3,15856282,Bangalore
3268,3704.0,1.0,1,12199587,Chennai
3269,649.0,5.0,4,17560474,Bangalore
3270,4551.0,4.0,1,12545594,Vijayawada
3271,4160.0,2.0,1,6429009,Vijayawada
3272,,1.0,4,1657044,Vijayawada
3273,2073.0,3.0,2,24149097,Vijayawada
3274,4661.0,4.0,1,13289964,Vijayawada
3275,3206.0,4.0,1,10884171,Chennai
3276,1051.0,1.0,2,5627617,Mumbai
3277,4365.0,3.0,1,9466937,Chennai
3278,,2.0,1,21444974,Mumbai
3279,4910.0,1.0,3,3506456,Chennai
3280,2149.0,2.0,2,4735559,Vijayawada
3281,4074.0,4.0,1,24646072,Hyderabad
3282,727.0,,1,20352814,Mumbai
3283,3361.0,3.0,4,9835948,Hyderabad
3284,,5.0,4,12265959,Vijayawada
3285,801.0,3.0,4,22963956,Mumbai
3286,2969.0,2.0,1,4540149,Hyderabad
3287,1117.0,1.0,1,23898764,Chennai
3288,1941.0,4.0,4,23440081,Vijayawada
3289,2588.0,5.0,3,18051325,Chennai
3290,,1.0,3,16397853,Chennai
3291,4402.0,1.0,3,15707660,Vijayawada
3292,3875.0,3.0,3,15122818,Mumbai
3293,4254.0,2.0,2,14159409,Bangalore
3294,3034.0,3.0,4,18452964,Bangalore
3295,807.0,2.0,1,10242392,Vijayawada
3296,3233.0,3.0,4,22681637,Bangalore
3297,4717.0,1.0,3,2555677,Hyderabad
3298,753.0,4.0,1,3921791,Mumbai
3299,3966.0,2.0,2,5043687,Chennai
3300,4914.0,5.0,4,5308102,Chennai
3301,2118.0,5.0,1,21983412,Vijayawada
3302,3200.0,1.0,1,24363505,Chennai
3303,2795.0,3.0,3,12176366,Hyderabad
3304,4154.0,3.0,3,15718985,Hyderabad
3305,3014.0,1.0,4,13807865,Vijayawada
3306,3449.0,5.0,2,5342996,Chennai
3307,2342.0,5.0,1,15502207,Bangalore
3308,,3.0,3,17017414,Bangalore
3309,4449.0,2.0,4,11862907,Mumbai
3310,4768.0,4.0,3,17366875,Vijayawada
3311,4795.0,2.0,4,13167878,Mumbai
3312,3155.0,5.0,3,8817994,Bangalore
3313,2905.0,2.0,2,1909759,Bangalore
3314,1688.0,,1,7941804,Bangalore
3315,3242.0,2.0,3,14775153,Mumbai
3316,1777.0,2.0,1,21764038,Vijayawada
3317,3594.0,2.0,4,9896357,Hyderabad
3318,1159.0,2.0,2,16990678,Hyderabad
3319,3564.0,1.0,1,20713962,Bangalore
3320,1871.0,5.0,3,13639167,Vijayawada
3321,2413.0,4.0,1,11557959,Vijayawada
3322,3515.0,5.0,1,14312128,Chennai
3323,1209.0,1.0,4,6108903,Chennai
3324,3061.0,1.0,2,18917762,Mumbai
3325,4720.0,1.0,2,13715108,Chennai
3326,883.0,1.0,1,10950365,Mumbai
3327,3528.0,2.0,1,8884930,Hyderabad
3328,4996.0,5.0,4,13824173,Bangalore
3329,1691.0,3.0,1,8281076,Vijayawada
3330,1416.0,4.0,4,8064462,Hyderabad
3331,682.0,1.0,2,15317239,Hyderabad
3332,2520.0,5.0,2,14373744,Mumbai
3333,4091.0,1.0,4,24092401,Bangalore
3334,3744.0,1.0,1,2823659,Mumbai
3335,2693.0,1.0,2,23483491,Hyderabad
3336,775.0,1.0,3,3963448,Vijayawada
3337,3304.0,1.0,4,16481793,Chennai
3338,969.0,4.0,2,22849979,Mumbai
3339,2418.0,,2,17333087,Hyderabad
3340,2701.0,1.0,2,21662378,Chennai
3341,4090.0,1.0,3,10912812,Chennai
3342,2379.0,1.0,3,3838299,Hyderabad
3343,1964.0,1.0,3,19481129,Bangalore
3344,3942.0,2.0,1,12240503,Hyderabad
3345,4276.0,2.0,4,16883616,Vijayawada
3346,,3.0,1,15815516,Chennai
3347,672.0,1.0,3,13539284,Vijayawada
3348,,3.0,4,7102459,Mumbai
3349,1459.0,4.0,1,9897905,Chennai
3350,4456.0,3.0,1,21289633,Bangalore
3351,,5.0,1,24758178,Hyderabad
3352,3024.0,2.0,3,20308045,Mumbai
3353,1664.0,2.0,2,14737854,Vijayawada
3354,2817.0,1.0,4,2738831,Mumbai
3355,4617.0,1.0,3,8004514,Bangalore
3356,2859.0,4.0,4,9749152,Hyderabad
3357,4351.0,4.0,3,20119869,Mumbai
3358,2686.0,5.0,1,14780045,Vijayawada
3359,968.0,1.0,1,14123605,Mumbai
3360,3404.0,,2,24402975,Hyderabad
3361,750.0,4.0,2,1919794,Mumbai
3362,1734.0,4.0,4,20968358,Vijayawada
3363,3384.0,4.0,2,15932996,Hyderabad
3364,4764.0,2.0,2,24325905,Bangalore
3365,2946.0,3.0,4,6152328,Bangalore
3366,2850.0,3.0,3,2020436,Chennai
3367,660.0,1.0,2,20368742,Mumbai
3368,3610.0,2.0,3,7132392,Vijayawada
3369,4501.0,4.0,1,12543587,Mumbai
3370,1937.0,1.0,2,5296568,Hyderabad
3371,1784.0,2.0,1,16468453,Chennai
3372,2151.0,5.0,1,4536753,Vijayawada
3373,2229.0,2.0,3,11666247,Mumbai
3374,1927.0,1.0,4,17033588,Vijayawada
3375,2126.0,3.0,2,24940270,Hyderabad
3376,2273.0,4.0,3,14240791,Chennai
3377,1961.0,5.0,4,2200662,Vijayawada
3378,2173.0,2.0,1,2163399,Hyderabad
3379,3286.0,1.0,2,6204250,Bangalore
3380,4970.0,1.0,1,7052451,Vijayawada
3381,2966.0,4.0,1,17942049,Chennai
3382,4357.0,1.0,2,2776828,Vijayawada
3383,3034.0,1.0,4,13413281,Vijayawada
3384,2593.0,4.0,4,22441729,Hyderabad
3385,1469.0,5.0,2,3445853,Mumbai
3386,1614.0,3.0,2,20954069,Mumbai
3387,2511.0,3.0,3,2090246,Vijayawada
3388,1202.0,2.0,3,16206661,Chennai
3389,4421.0,5.0,1,13374001,Chennai
3390,1290.0,2.0,2,14701443,Hyderabad
3391,1093.0,3.0,4,3327346,Vijayawada
3392,1089.0,4.0,1,24637580,Vijayawada
3393,3156.0,1.0,1,24519219,Mumbai
3394,894.0,3.0,1,18594548,Hyderabad
3395,4627.0,5.0,1,16476918,Bangalore
3396,3443.0,3.0,4,5916728,Chennai
3397,3512.0,5.0,1,13503038,Chennai
3398,2317.0,5.0,2,4155687,Vijayawada
3399,3196.0,5.0,3,24332936,Hyderabad
3400,2473.0,2.0,4,23197563,Bangalore
3401,3858.0,4.0,2,19575199,Chennai
3402,3417.0,3.0,2,1767587,Hyderabad
3403,1044.0,4.0,2,23388222,Bangalore
3404,4241.0,1.0,3,5301167,Vijayawada
3405,1341.0,3.0,3,6577554,Mumbai
3406,2641.0,4.0,3,23951657,Chennai
3407,1279.0,4.0,2,19469765,Chennai
3408,3067.0,1.0,3,22670351,Bangalore
3409,4297.0,5.0,1,16914728,Mumbai
3410,1958.0,,3,10037187,Hyderabad
3411,662.0,3.0,4,23255890,Vijayawada
3412,3159.0,1.0,2,14426841,Hyderabad
3413,4369.0,5.0,2,4903154,Bangalore
3414,4951.0,3.0,1,22769055,Chennai
3415,734.0,3.0,3,5204187,Chennai
3416,4244.0,3.0,3,23965042,Hyderabad
3417,2735.0,5.0,4,23372971,Vijayawada
3418,3878.0,1.0,1,6608364,Bangalore
3419,1422.0,3.0,4,3445112,Vijayawada
3420,3674.0,4.0,4,14604731,Bangalore
3421,,5.0,2,3839326,Vijayawada
3422,720.0,,2,9056484,Hyderabad
3423,2237.0,,3,24816560,Mumbai
3424,1524.0,4.0,3,14694350,Bangalore
3425,1244.0,3.0,4,22481478,Hyderabad
3426,2632.0,2.0,3,2635736,Chennai
3427,3361.0,1.0,4,11739109,Chennai
3428,2668.0,5.0,3,12224722,Vijayawada
3429,841.0,2.0,3,24996376,Chennai
3430,3268.0,2.0,2,3365501,Mumbai
3431,1402.0,4.0,2,17864473,Bangalore
3432,4764.0,1.0,2,20512516,Vijayawada
3433,795.0,4.0,2,14735072,Bangalore
3434,2787.0,4.0,1,7751565,Bangalore
3435,4115.0,3.0,2,1541410,Hyderabad
3436,2930.0,5.0,1,20080353,Chennai
3437,2959.0,2.0,2,15579031,Bangalore
3438,4206.0,1.0,3,10769988,Mumbai
3439,,,4,5922747,Mumbai
3440,660.0,5.0,3,9225792,Chennai
3441,3990.0,1.0,3,6658198,Chennai
3442,2513.0,5.0,1,6133572,Vijayawada
3443,4527.0,3.0,2,7572479,Vijayawada
3444,3191.0,5.0,4,20822171,Vijayawada
3445,1166.0,3.0,4,6542028,Chennai
3446,4535.0,2.0,2,9849650,Bangalore
3447,2171.0,2.0,1,22809083,Hyderabad
3448,1800.0,4.0,1,11634683,Vijayawada
3449,3454.0,3.0,1,7408947,Hyderabad
3450,3495.0,2.0,4,22353588,Mumbai
3451,1836.0,5.0,1,16688429,Chennai
3452,736.0,1.0,1,17179604,Mumbai
3453,1629.0,1.0,4,7633401,Vijayawada
3454,2756.0,3.0,4,8178134,Bangalore
3455,,4.0,3,4807408,Vijayawada
3456,1261.0,5.0,4,2389297,Hyderabad
3457,3072.0,3.0,2,17615462,Vijayawada
3458,3277.0,1.0,4,13343767,Bangalore
3459,2908.0,3.0,4,14566175,Bangalore
3460,686.0,5.0,1,2057715,Chennai
3461,3112.0,2.0,3,11456517,Chennai
3462,3542.0,5.0,1,24203851,Bangalore
3463,3373.0,2.0,3,21290649,Bangalore
3464,3104.0,2.0,1,13913430,Hyderabad
3465,3910.0,2.0,2,17979002,Vijayawada
3466,2300.0,3.0,1,20130194,Chennai
3467,4270.0,1.0,1,15725994,Hyderabad
3468,3300.0,3.0,2,23510511,Vijayawada
3469,4229.0,1.0,2,10901594,Chennai
3470,2247.0,5.0,4,24456866,Hyderabad
3471,3918.0,4.0,1,14317537,Mumbai
3472,4287.0,5.0,2,9999557,Mumbai
3473,1196.0,3.0,2,2675471,Chennai
3474,1084.0,3.0,4,24858131,Hyderabad
3475,1245.0,1.0,3,24295671,Vijayawada
3476,3689.0,3.0,2,14166716,Vijayawada
3477,4984.0,2.0,2,3279182,Hyderabad
3478,1320.0,3.0,1,7570893,Mumbai
3479,1098.0,1.0,4,6395201,Hyderabad
3480,2273.0,1.0,1,3594035,Mumbai
3481,3667.0,2.0,3,6167217,Mumbai
3482,714.0,1.0,4,14704557,Vijayawada
3483,3579.0,4.0,1,16072271,Chennai
3484,2336.0,5.0,2,8997674,Bangalore
3485,4211.0,3.0,2,23650618,Hyderabad
3486,2853.0,4.0,4,13339510,Mumbai
3487,2894.0,3.0,2,12834437,Hyderabad
3488,4230.0,4.0,1,4307979,Chennai
3489,746.0,3.0,4,6993570,Chennai
3490,4582.0,2.0,2,2059421,Bangalore
3491,4053.0,1.0,2,17962731,Bangalore
3492,3010.0,1.0,3,16748350,Mumbai
3493,736.0,2.0,3,19474102,Bangalore
3494,3960.0,4.0,4,17690120,Mumbai
3495,3605.0,5.0,3,17606387,Vijayawada
3496,4152.0,4.0,1,21471189,Mumbai
3497,618.0,1.0,2,17514341,Bangalore
3498,2842.0,5.0,2,2881194,Hyderabad
3499,1048.0,3.0,2,20602178,Bangalore
3500,,5.0,4,6939619,Chennai
3501,1545.0,4.0,4,24306266,Bangalore
3502,,2.0,3,13250921,Vijayawada
3503,2520.0,3.0,2,8905106,Mumbai
3504,3577.0,4.0,2,14763847,Chennai
3505,,3.0,2,16653543,Mumbai
3506,4615.0,5.0,2,17435736,Mumbai
3507,838.0,1.0,2,12923333,Bangalore
3508,804.0,4.0,1,17121714,Hyderabad
3509,3207.0,,2,13565470,Chennai
3510,4940.0,5.0,1,7176448,Vijayawada
3511,3988.0,4.0,2,11221068,Vijayawada
3512,3572.0,2.0,4,15049854,Hyderabad
3513,4990.0,4.0,4,7298164,Hyderabad
3514,3287.0,5.0,1,18865378,Bangalore
3515,4766.0,4.0,2,21520605,Vijayawada
3516,1948.0,3.0,4,9471265,Chennai
3517,1416.0,5.0,4,21089410,Hyderabad
3518,1420.0,4.0,2,6393864,Hyderabad
3519,792.0,1.0,2,14105882,Hyderabad
3520,2376.0,,4,12914159,Chennai
3521,4245.0,3.0,2,7436311,Vijayawada
3522,,2.0,3,18692690,Chennai
3523,2388.0,2.0,2,4703028,Chennai
3524,4300.0,2.0,4,22533435,Bangalore
3525,3063.0,,4,11076700,Hyderabad
3526,1767.0,3.0,1,20973803,Vijayawada
3527,4493.0,5.0,3,3582003,Bangalore
3528,1696.0,2.0,4,13562384,Bangalore
3529,3279.0,3.0,3,10777755,Mumbai
3530,2447.0,4.0,2,11849107,Hyderabad
3531,4504.0,1.0,4,11417877,Vijayawada
3532,1104.0,3.0,1,22366470,Vijayawada
3533,2221.0,3.0,4,2679568,Vijayawada
3534,3072.0,,1,7179226,Hyderabad
3535,,,3,10063561,Vijayawada
3536,1987.0,5.0,1,7329567,Chennai
3537,3594.0,1.0,2,13464003,Chennai
3538,4416.0,1.0,2,4041781,Hyderabad
3539,1317.0,4.0,2,4970150,Vijayawada
3540,4084.0,5.0,4,3186150,Mumbai
3541,1258.0,5.0,2,8738599,Mumbai
3542,4608.0,2.0,2,9530013,Mumbai
3543,4834.0,2.0,4,23223865,Chennai
3544,4364.0,4.0,3,7411319,Mumbai
3545,3589.0,1.0,2,7787399,Vijayawada
3546,2704.0,2.0,2,10813007,Vijayawada
3547,1855.0,3.0,4,23351467,Mumbai
3548,3082.0,1.0,3,17733095,Bangalore
3549,983.0,3.0,3,9229333,Mumbai
3550,3207.0,5.0,3,23401576,Bangalore
3551,793.0,,4,15224418,Hyderabad
3552,4407.0,4.0,1,14180724,Hyderabad
3553,4319.0,5.0,1,22017295,Vijayawada
3554,3181.0,5.0,2,19981070,Chennai
3555,3165.0,3.0,2,23794487,Vijayawada
3556,3363.0,5.0,2,19605539,Vijayawada
3557,3398.0,2.0,1,19427891,Chennai
3558,2939.0,1.0,4,9344286,Vijayawada
3559,4006.0,2.0,2,9626991,Chennai
3560,1331.0,3.0,4,20299817,Vijayawada
3561,3472.0,3.0,2,16448057,Hyderabad
3562,3720.0,1.0,4,15096252,Bangalore
